,Year,Population,Country,GDP per capita (OWiD),"Government Expenditure (IMF, Wiki, Statistica)",Region,Subregion
16959934,1986,56109844.0,Philippines,3161.0,16.92149,Asia,South-eastern Asia
16959935,1987,57415180.0,Philippines,3218.0,21.1092,Asia,South-eastern Asia
16959936,1988,58755920.0,Philippines,3355.0,21.59573,Asia,South-eastern Asia
16959937,1989,60127352.0,Philippines,3481.0,21.79542,Asia,South-eastern Asia
16959938,1990,61558900.0,Philippines,3502.0,23.97555,Asia,South-eastern Asia
16959939,1991,63039752.0,Philippines,3432.5828,22.90361,Asia,South-eastern Asia
16959940,1992,64543524.0,Philippines,3399.2427,23.08368,Asia,South-eastern Asia
16959941,1993,66083324.0,Philippines,3427.1294,21.78557,Asia,South-eastern Asia
16959942,1994,67650288.0,Philippines,3529.0073,24.08668,Asia,South-eastern Asia
16959943,1995,69250472.0,Philippines,3637.6255,22.52708,Asia,South-eastern Asia
16959944,1996,70944968.0,Philippines,3790.7788,22.42566,Asia,South-eastern Asia
16959945,1997,72718832.0,Philippines,3928.0144,22.76398,Asia,South-eastern Asia
16959946,1998,74491928.0,Philippines,3852.6328,22.84612,Asia,South-eastern Asia
16959947,1999,76249064.0,Philippines,3917.0886,23.05749,Asia,South-eastern Asia
16959948,2000,77958224.0,Philippines,4033.5608,23.21964,Asia,South-eastern Asia
16959949,2001,79626088.0,Philippines,4090.2183,23.94445,Asia,South-eastern Asia
16959950,2002,81285576.0,Philippines,4181.376,23.60068,Asia,South-eastern Asia
16959951,2003,82942840.0,Philippines,4333.214,23.99343,Asia,South-eastern Asia
16959952,2004,84607504.0,Philippines,4562.5024,23.12426,Asia,South-eastern Asia
16959953,2005,86261248.0,Philippines,4721.0005,22.76109,Asia,South-eastern Asia
16959954,2006,87901832.0,Philippines,4908.6167,22.01884,Asia,South-eastern Asia
16959955,2007,89561376.0,Philippines,5172.662,20.68863,Asia,South-eastern Asia
16959956,2008,91252328.0,Philippines,5328.6826,20.07626,Asia,South-eastern Asia
16959957,2009,92946952.0,Philippines,5338.306,21.31643,Asia,South-eastern Asia
16959958,2010,94636704.0,Philippines,5694.047,20.222,Asia,South-eastern Asia
16959959,2011,96337912.0,Philippines,5851.0,20.69499,Asia,South-eastern Asia
16959960,2012,98032320.0,Philippines,6155.8296,17.558266674191405,Asia,South-eastern Asia
16959961,2013,99700112.0,Philippines,6465.518,18.08014825889153,Asia,South-eastern Asia
16959962,2014,101325208.0,Philippines,6760.7627,18.721540645410304,Asia,South-eastern Asia
16959963,2015,103031360.0,Philippines,7070.4756,19.483704299624115,Asia,South-eastern Asia
16959964,2016,104875272.0,Philippines,7463.518,20.366639221532974,Asia,South-eastern Asia
16959965,2017,106738496.0,Philippines,7865.815,21.373261184461654,Asia,South-eastern Asia
16959966,2018,108568832.0,Philippines,8234.928,22.498069521946057,Asia,South-eastern Asia
16959967,2019,110380800.0,Philippines,8602.1455,23.74364912712551,Asia,South-eastern Asia
16959968,2020,112190984.0,Philippines,7624.4136,25.11,Asia,South-eastern Asia
16960162,1950,24786240.0,Poland,3900.0,21.6394,Europe,Eastern Europe
16960163,1951,25242280.0,Poland,4001.0,22.2335,Europe,Eastern Europe
16960164,1952,25704542.0,Poland,4018.0,25.1675,Europe,Eastern Europe
16960165,1953,26168166.0,Poland,4173.0,35.7576,Europe,Eastern Europe
16960166,1954,26630358.0,Poland,4328.0,39.2157,Europe,Eastern Europe
16960167,1955,27099200.0,Poland,4454.0,47.0852,Europe,Eastern Europe
16960168,1956,27582030.0,Poland,4565.0,44.0476,Europe,Eastern Europe
16960169,1957,28076088.0,Poland,4721.0,39.8671,Europe,Eastern Europe
16960170,1958,28583998.0,Poland,4873.0,39.8754,Europe,Eastern Europe
16960171,1959,29068128.0,Poland,4935.0,39.4203,Europe,Eastern Europe
16960172,1960,29509902.0,Poland,5125.0,39.2,Europe,Eastern Europe
16960173,1961,29913228.0,Poland,5461.0,42.8224,Europe,Eastern Europe
16960174,1962,30271926.0,Poland,5325.0,42.9577,Europe,Eastern Europe
16960175,1963,30608320.0,Poland,5582.0,33.306,Europe,Eastern Europe
16960176,1964,30927880.0,Poland,5773.0,33.5488,Europe,Eastern Europe
16960177,1965,31224086.0,Poland,6036.0,31.7504,Europe,Eastern Europe
16960178,1966,31504832.0,Poland,6362.0,31.7322,Europe,Eastern Europe
16960179,1967,31765962.0,Poland,6540.0,29.6043,Europe,Eastern Europe
16960180,1968,32016872.0,Poland,6881.0,27.3325,Europe,Eastern Europe
16960181,1969,32262060.0,Poland,6760.0,26.256,Europe,Eastern Europe
16960182,1970,32482946.0,Poland,7058.0,25.8288,Europe,Eastern Europe
16960183,1971,32710744.0,Poland,7503.0,24.1264,Europe,Eastern Europe
16960184,1972,32979398.0,Poland,7986.0,24.1224,Europe,Eastern Europe
16960185,1973,33270012.0,Poland,8512.0,24.457,Europe,Eastern Europe
16960186,1974,33578680.0,Poland,8928.0,28.6266,Europe,Eastern Europe
16960187,1975,33899768.0,Poland,9258.0,34.1231,Europe,Eastern Europe
16960188,1976,34229712.0,Poland,9397.0,34.7644,Europe,Eastern Europe
16960189,1977,34561580.0,Poland,9483.0,35.6267,Europe,Eastern Europe
16960190,1978,34870696.0,Poland,9741.0,35.811,Europe,Eastern Europe
16960191,1979,35188364.0,Poland,9471.0,35.5741,Europe,Eastern Europe
16960192,1990,38064252.0,Poland,8150.0,0.410516,Europe,Eastern Europe
16960193,1991,38167388.0,Poland,7625.843,1.60726,Europe,Eastern Europe
16960194,1992,38252284.0,Poland,7873.925,3.21895,Europe,Eastern Europe
16960195,1993,38319300.0,Poland,8229.529,3.40223,Europe,Eastern Europe
16960196,1994,38375464.0,Poland,8721.827,3.9094,Europe,Eastern Europe
16960197,1995,38401980.0,Poland,9408.274,53.45652,Europe,Eastern Europe
16960198,1996,38401408.0,Poland,10066.171,55.56983,Europe,Eastern Europe
16960199,1997,38396120.0,Poland,10811.274,50.97767,Europe,Eastern Europe
16960200,1998,38379992.0,Poland,11413.256,48.36096,Europe,Eastern Europe
16960201,1999,38354952.0,Poland,12058.42,45.67334,Europe,Eastern Europe
16960202,2000,38504432.0,Poland,12732.167,44.10517,Europe,Eastern Europe
16960203,2001,38662860.0,Poland,13017.584,46.92482,Europe,Eastern Europe
16960204,2002,38647476.0,Poland,13415.571,47.14598,Europe,Eastern Europe
16960205,2003,38621536.0,Poland,14035.637,47.64879,Europe,Eastern Europe
16960206,2004,38596040.0,Poland,14906.094,45.38001,Europe,Eastern Europe
16960207,2005,38575912.0,Poland,15580.937,46.2367,Europe,Eastern Europe
16960208,2006,38547180.0,Poland,16711.447,46.51838,Europe,Eastern Europe
16960209,2007,38521868.0,Poland,18067.428,44.49921,Europe,Eastern Europe
16960210,2008,38522884.0,Poland,19011.547,45.41722,Europe,Eastern Europe
16960211,2009,38555288.0,Poland,19718.465,47.15162,Europe,Eastern Europe
16960212,2010,38597356.0,Poland,20608.693,48.05438,Europe,Eastern Europe
16960213,2011,38620848.0,Poland,21837.0,46.3721,Europe,Eastern Europe
16960214,2012,38625872.0,Poland,22169.826,46.097031215863,Europe,Eastern Europe
16960215,2013,38607352.0,Poland,22378.305,46.45939452446904,Europe,Eastern Europe
16960216,2014,38581880.0,Poland,23247.818,46.819338875813344,Europe,Eastern Europe
16960217,2015,38553148.0,Poland,24285.14,47.17785628829138,Europe,Eastern Europe
16960218,2016,38532108.0,Poland,25020.621,47.53494676190316,Europe,Eastern Europe
16960219,2017,38532816.0,Poland,26310.113,47.89158275722566,Europe,Eastern Europe
16960220,2018,38521464.0,Poland,27880.836,48.24581544368338,Europe,Eastern Europe
16960221,2019,38493600.0,Poland,29142.023,48.59862119127482,Europe,Eastern Europe
16960222,2020,38428368.0,Poland,28577.14,48.95,Europe,Eastern Europe
16960411,1980,35521432.0,Poland,9149.0,22.282139739322602,Europe,Eastern Europe
16960412,1981,35851104.0,Poland,8584.0,22.842213505361652,Europe,Eastern Europe
16960413,1982,36188644.0,Poland,8429.0,23.56688490464827,Europe,Eastern Europe
16960414,1983,36536140.0,Poland,8764.0,24.457456932239158,Europe,Eastern Europe
16960415,1984,36876560.0,Poland,9006.0,25.513929588134324,Europe,Eastern Europe
16960416,1985,37179164.0,Poland,9022.0,26.739879524583362,Europe,Eastern Europe
16960417,1986,37436804.0,Poland,9240.0,28.022045770924745,Europe,Eastern Europe
16960418,1987,37654412.0,Poland,9059.0,29.257570575747703,Europe,Eastern Europe
16960419,1988,37812084.0,Poland,9228.0,30.446453939052244,Europe,Eastern Europe
16960420,1989,37939020.0,Poland,9060.0,31.5917612233278,Europe,Eastern Europe
16960429,1880,4613680.0,Portugal,1510.0,9.78885,Europe,Southern Europe
16960430,1881,4649485.0,Portugal,1546.0,9.60478,Europe,Southern Europe
16960431,1882,4687749.0,Portugal,1581.0,8.88411,Europe,Southern Europe
16960432,1883,4728508.0,Portugal,1607.0,9.49737,Europe,Southern Europe
16960433,1884,4769622.0,Portugal,1648.0,9.93088,Europe,Southern Europe
16960434,1885,4811093.0,Portugal,1677.0,9.99378,Europe,Southern Europe
16960435,1886,4852925.0,Portugal,1753.0,9.88471,Europe,Southern Europe
16960436,1887,4895120.0,Portugal,1776.0,9.54622,Europe,Southern Europe
16960437,1888,4937682.0,Portugal,1782.0,10.71238,Europe,Southern Europe
16960438,1889,4979128.0,Portugal,1734.0,10.48164,Europe,Southern Europe
16960439,1890,5019437.0,Portugal,1798.0,10.7648,Europe,Southern Europe
16960440,1891,5058589.0,Portugal,1752.0,10.73979,Europe,Southern Europe
16960441,1892,5096563.0,Portugal,1733.0,9.13419,Europe,Southern Europe
16960442,1893,5133336.0,Portugal,1755.0,8.63073,Europe,Southern Europe
16960443,1894,5170376.0,Portugal,1720.0,9.05482,Europe,Southern Europe
16960444,1895,5207682.0,Portugal,1780.0,9.06658,Europe,Southern Europe
16960445,1896,5245258.0,Portugal,1793.0,9.84307,Europe,Southern Europe
16960446,1897,5283105.0,Portugal,1884.0,9.26662,Europe,Southern Europe
16960447,1898,5321225.0,Portugal,1935.0,9.16389,Europe,Southern Europe
16960448,1899,5361032.0,Portugal,1991.0,9.78512,Europe,Southern Europe
16960449,1900,5402551.0,Portugal,2075.0,9.18094,Europe,Southern Europe
16960450,1901,5445806.0,Portugal,2023.0,9.53724,Europe,Southern Europe
16960451,1902,5490822.0,Portugal,2018.0,9.61851,Europe,Southern Europe
16960452,1903,5537624.0,Portugal,2029.0,9.89502,Europe,Southern Europe
16960453,1904,5584825.0,Portugal,2039.0,9.39593,Europe,Southern Europe
16960454,1905,5632428.0,Portugal,1965.0,9.90741,Europe,Southern Europe
16960455,1906,5680437.0,Portugal,1962.0,9.79691,Europe,Southern Europe
16960456,1907,5728855.0,Portugal,1991.0,10.60288,Europe,Southern Europe
16960457,1908,5777686.0,Portugal,1943.0,10.26789,Europe,Southern Europe
16960458,1909,5819754.0,Portugal,1926.0,10.70425,Europe,Southern Europe
16960459,1910,5854984.0,Portugal,1957.0,9.52461,Europe,Southern Europe
16960460,1911,5883300.0,Portugal,1980.0,10.08234,Europe,Southern Europe
16960461,1912,5904627.0,Portugal,2004.0,11.04413,Europe,Southern Europe
16960462,1913,5918888.0,Portugal,1992.0,9.99958,Europe,Southern Europe
16960463,1917,5976275.0,Portugal,1932.0,11.3152,Europe,Southern Europe
16960464,1918,5990842.0,Portugal,1833.0,14.113,Europe,Southern Europe
16960465,1919,6016799.0,Portugal,1870.0,14.874685,Europe,Southern Europe
16960466,1920,6054309.0,Portugal,1959.0,12.824859,Europe,Southern Europe
16960467,1921,6103537.0,Portugal,2056.0,14.13214,Europe,Southern Europe
16960468,1922,6164649.0,Portugal,2279.0,19.76333,Europe,Southern Europe
16960469,1923,6237814.0,Portugal,2348.0,13.34065,Europe,Southern Europe
16960470,1924,6311847.0,Portugal,2233.0,13.00853,Europe,Southern Europe
16960471,1925,6386759.0,Portugal,2305.0,12.23038,Europe,Southern Europe
16960472,1926,6462560.0,Portugal,2262.0,13.83086,Europe,Southern Europe
16960473,1927,6539261.0,Portugal,2627.0,11.34977,Europe,Southern Europe
16960474,1928,6616872.0,Portugal,2343.0,10.39959,Europe,Southern Europe
16960475,1929,6696146.0,Portugal,2566.0,9.59118,Europe,Southern Europe
16960476,1930,6777114.0,Portugal,2504.0,9.29571,Europe,Southern Europe
16960477,1931,6859803.0,Portugal,2600.0,9.8566,Europe,Southern Europe
16960478,1932,6944245.0,Portugal,2619.0,10.17219,Europe,Southern Europe
16960479,1933,7030468.0,Portugal,2761.0,10.07541,Europe,Southern Europe
16960480,1934,7117763.0,Portugal,2844.0,9.54831,Europe,Southern Europe
16960481,1935,7206141.0,Portugal,2660.0,9.74995,Europe,Southern Europe
16960482,1936,7295617.0,Portugal,2428.0,9.67842,Europe,Southern Europe
16960483,1937,7386204.0,Portugal,2801.0,10.18268,Europe,Southern Europe
16960484,1938,7477915.0,Portugal,2785.0,10.197447,Europe,Southern Europe
16960485,1939,7566417.0,Portugal,2788.0,10.183251,Europe,Southern Europe
16960486,1940,7651628.0,Portugal,2574.0,11.228364,Europe,Southern Europe
16960487,1941,7733465.0,Portugal,2785.0,9.898141,Europe,Southern Europe
16960488,1942,7811843.0,Portugal,2723.0,10.359873,Europe,Southern Europe
16960489,1943,7886677.0,Portugal,2879.0,9.415354,Europe,Southern Europe
16960490,1944,7962228.0,Portugal,3017.0,10.650482,Europe,Southern Europe
16960491,1945,8038503.0,Portugal,2876.0,11.678206,Europe,Southern Europe
16960492,1946,8115508.0,Portugal,3073.0,12.720306,Europe,Southern Europe
16960493,1947,8193251.0,Portugal,3301.0,11.485356,Europe,Southern Europe
16960494,1948,8271739.0,Portugal,3261.0,11.169713,Europe,Southern Europe
16960495,1949,8346329.0,Portugal,3279.0,9.901921,Europe,Southern Europe
16960496,1950,8416952.0,Portugal,3325.0,10.334273,Europe,Southern Europe
16960497,1951,8472651.0,Portugal,3456.0,9.494705,Europe,Southern Europe
16960498,1952,8523679.0,Portugal,3445.0,10.152865,Europe,Southern Europe
16960499,1953,8573396.0,Portugal,3663.0,10.568165,Europe,Southern Europe
16960500,1954,8619179.0,Portugal,3814.0,10.9145,Europe,Southern Europe
16960501,1955,8665454.0,Portugal,3945.0,10.786022,Europe,Southern Europe
16960502,1956,8707080.0,Portugal,4087.0,10.907328,Europe,Southern Europe
16960503,1957,8748070.0,Portugal,4238.0,10.820355,Europe,Southern Europe
16960504,1958,8799094.0,Portugal,4259.0,11.343368,Europe,Southern Europe
16960505,1959,8849594.0,Portugal,4454.0,12.377209,Europe,Southern Europe
16960506,1960,8882476.0,Portugal,4712.0,14.762277,Europe,Southern Europe
16960507,1961,8896923.0,Portugal,4972.0,15.163323,Europe,Southern Europe
16960508,1962,8905438.0,Portugal,5308.0,15.081271,Europe,Southern Europe
16960509,1963,8907704.0,Portugal,5585.0,15.251997,Europe,Southern Europe
16960510,1964,8905557.0,Portugal,5926.0,14.497137,Europe,Southern Europe
16960511,1965,8899092.0,Portugal,6363.0,14.053469,Europe,Southern Europe
16960512,1966,8881846.0,Portugal,6637.0,15.050413,Europe,Southern Europe
16960513,1967,8856646.0,Portugal,7143.0,14.752264,Europe,Southern Europe
16960514,1968,8821535.0,Portugal,7767.0,14.863265,Europe,Southern Europe
16960515,1969,8768163.0,Portugal,7949.0,15.485317,Europe,Southern Europe
16960516,1970,8683627.0,Portugal,8724.0,16.050467,Europe,Southern Europe
16960517,1971,8700518.0,Portugal,9358.0,15.945984,Europe,Southern Europe
16960518,1972,8833265.0,Portugal,10130.0,23.275473,Europe,Southern Europe
16960519,1973,8957960.0,Portugal,11258.0,26.085291,Europe,Southern Europe
16960520,1974,9079609.0,Portugal,11234.0,26.269064,Europe,Southern Europe
16960521,1975,9202708.0,Portugal,10388.0,32.601478,Europe,Southern Europe
16960522,1976,9330205.0,Portugal,10861.0,39.26681,Europe,Southern Europe
16960523,1977,9459002.0,Portugal,11422.0,36.69394,Europe,Southern Europe
16960524,1978,9578264.0,Portugal,11700.0,33.88395,Europe,Southern Europe
16960525,1979,9686181.0,Portugal,12326.0,33.13131,Europe,Southern Europe
16960526,1980,9785251.0,Portugal,12822.0,34.71786,Europe,Southern Europe
16960527,1981,9856749.0,Portugal,12934.0,39.28256,Europe,Southern Europe
16960528,1982,9904426.0,Portugal,13198.0,40.08352,Europe,Southern Europe
16960529,1983,9943827.0,Portugal,13158.0,39.6675,Europe,Southern Europe
16960530,1984,9974817.0,Portugal,12894.0,40.10038,Europe,Southern Europe
16960531,1985,9996891.0,Portugal,13240.0,43.81681,Europe,Southern Europe
16960532,1986,10011029.0,Portugal,13774.0,46.75098,Europe,Southern Europe
16960533,1987,10020209.0,Portugal,14641.0,44.52503,Europe,Southern Europe
16960534,1988,10023309.0,Portugal,15729.0,42.38065,Europe,Southern Europe
16960535,1989,10020318.0,Portugal,16533.0,41.98716,Europe,Southern Europe
16960536,1990,10007347.0,Portugal,17256.0,46.36415,Europe,Southern Europe
16960537,1991,9986418.0,Portugal,17949.809,49.43045,Europe,Southern Europe
16960538,1992,9978745.0,Portugal,18598.527,50.31362,Europe,Southern Europe
16960539,1993,9992104.0,Portugal,18519.934,51.30486,Europe,Southern Europe
16960540,1994,10018101.0,Portugal,18819.027,48.54903,Europe,Southern Europe
16960541,1995,10051250.0,Portugal,19262.031,47.1256,Europe,Southern Europe
16960542,1996,10087653.0,Portugal,19939.31,46.88612,Europe,Southern Europe
16960543,1997,10130547.0,Portugal,20810.178,44.88222,Europe,Southern Europe
16960544,1998,10179419.0,Portugal,21782.12,43.90344,Europe,Southern Europe
16960545,1999,10233373.0,Portugal,22589.922,43.9032,Europe,Southern Europe
16960546,2000,10300632.0,Portugal,23372.041,44.05146,Europe,Southern Europe
16960547,2001,10371815.0,Portugal,23751.371,45.38484,Europe,Southern Europe
16960548,2002,10430913.0,Portugal,23896.459,45.0844,Europe,Southern Europe
16960549,2003,10473345.0,Portugal,23677.52,46.44039,Europe,Southern Europe
16960550,2004,10501523.0,Portugal,24142.766,47.23482,Europe,Southern Europe
16960551,2005,10523314.0,Portugal,24377.95,48.21901,Europe,Southern Europe
16960552,2006,10543946.0,Portugal,24809.04,47.1963,Europe,Southern Europe
16960553,2007,10565547.0,Portugal,25477.205,47.36421,Europe,Southern Europe
16960554,2008,10580963.0,Portugal,25590.88,47.90389,Europe,Southern Europe
16960555,2009,10591341.0,Portugal,24902.457,52.79778,Europe,Southern Europe
16960556,2010,10588401.0,Portugal,25463.164,54.37676,Europe,Southern Europe
16960557,2011,10564820.0,Portugal,25133.0,52.54629,Europe,Southern Europe
16960558,2012,10522085.0,Portugal,24211.438,52.089296867588764,Europe,Southern Europe
16960559,2013,10464537.0,Portugal,24119.96,52.19951035560723,Europe,Southern Europe
16960560,2014,10408379.0,Portugal,24442.387,52.13618633503715,Europe,Southern Europe
16960561,2015,10365436.0,Portugal,24983.701,51.89986292109757,Europe,Southern Europe
16960562,2016,10332751.0,Portugal,25568.695,51.49054011378851,Europe,Southern Europe
16960563,2017,10307528.0,Portugal,26529.986,50.9063848750748,Europe,Southern Europe
16960564,2018,10289833.0,Portugal,27329.69,50.15058931008602,Europe,Southern Europe
16960565,2019,10289921.0,Portugal,28056.057,49.22179435172776,Europe,Southern Europe
16960566,2020,10298186.0,Portugal,25700.283,48.12,Europe,Southern Europe
16960685,1914,5933183.0,Portugal,2005.0,9.601626723752023,Europe,Southern Europe
16960686,1915,5947512.0,Portugal,1957.0,10.304832423512345,Europe,Southern Europe
16960687,1916,5961877.0,Portugal,1967.0,10.970492686348768,Europe,Southern Europe
16960914,1990,441685.0,Qatar,11705.0,43.24721147,Asia,Western Asia
16960915,1991,456495.0,Qatar,12417.643,47.33864078,Asia,Western Asia
16960916,1992,471299.0,Qatar,15042.123,48.3281909,Asia,Western Asia
16960917,1993,486053.0,Qatar,16221.046,51.67574981,Asia,Western Asia
16960918,1994,500685.0,Qatar,17955.314,47.13965375,Asia,Western Asia
16960919,1995,515140.0,Qatar,19959.703,46.90179084,Asia,Western Asia
16960920,1996,529277.0,Qatar,22395.264,50.77696855,Asia,Western Asia
16960921,1997,550596.0,Qatar,30989.15,47.84040024,Asia,Western Asia
16960922,1998,581004.0,Qatar,36448.055,48.57461124,Asia,Western Asia
16960923,1999,613312.0,Qatar,40135.176,39.70016852,Asia,Western Asia
16960924,2000,645947.0,Qatar,45788.12,36.1226952,Asia,Western Asia
16960925,2001,678838.0,Qatar,50525.707,35.5221374,Asia,Western Asia
16960926,2002,713195.0,Qatar,57541.1,33.70446162,Asia,Western Asia
16960927,2003,748535.0,Qatar,62234.215,29.15857944,Asia,Western Asia
16960928,2004,777951.0,Qatar,74372.93,29.8706911,Asia,Western Asia
16960929,2005,848718.0,Qatar,76808.42,29.75967814,Asia,Western Asia
16960930,2006,1015064.0,Qatar,90120.92,28.96509261,Asia,Western Asia
16960931,2007,1231904.0,Qatar,97912.69,27.31863864,Asia,Western Asia
16960932,2008,1444287.0,Qatar,107402.055,25.28171858,Asia,Western Asia
16960933,2009,1610281.0,Qatar,115283.414,32.70853928,Asia,Western Asia
16960934,2010,1713512.0,Qatar,134802.78,29.55808313,Asia,Western Asia
16960935,2011,1804175.0,Qatar,155533.0,31.96960605,Asia,Western Asia
16961372,1962,18770328.0,Romania,3199.5,43.3638,Europe,Eastern Europe
16961373,1963,18895146.0,Romania,3405.6587,23.1114,Europe,Eastern Europe
16961374,1964,19010056.0,Romania,3599.467,25.1023,Europe,Eastern Europe
16961375,1965,19117072.0,Romania,3803.3682,25.6265,Europe,Eastern Europe
16961376,1966,19221488.0,Romania,4212.6973,27.3339,Europe,Eastern Europe
16961377,1967,19348540.0,Romania,4372.449,30.5701,Europe,Eastern Europe
16961378,1968,19515304.0,Romania,4366.12,31.7671,Europe,Eastern Europe
16961379,1969,19711720.0,Romania,4501.1245,32.0639,Europe,Eastern Europe
16961380,1970,19922620.0,Romania,4547.4023,28.1475,Europe,Eastern Europe
16961381,1971,20145242.0,Romania,5134.1865,27.2264,Europe,Eastern Europe
16961382,1972,20382178.0,Romania,5413.418,29.9041,Europe,Eastern Europe
16961383,1973,20628254.0,Romania,5541.7134,32.5819,Europe,Eastern Europe
16961384,1974,20889666.0,Romania,5796.996,37.6108,Europe,Eastern Europe
16961385,1975,21167270.0,Romania,5995.4507,40.5919,Europe,Eastern Europe
16961386,1976,21449642.0,Romania,6243.1465,37.4628,Europe,Eastern Europe
16961387,1977,21678700.0,Romania,6322.24,39.9178,Europe,Eastern Europe
16961388,1978,21844028.0,Romania,6476.1567,42.1224,Europe,Eastern Europe
16961389,1979,21993496.0,Romania,6612.0225,41.9848,Europe,Eastern Europe
16961390,1980,22125226.0,Romania,6591.6367,33.6323,Europe,Eastern Europe
16961391,1981,22237474.0,Romania,6514.127,30.4336,Europe,Eastern Europe
16961392,1982,22331062.0,Romania,6490.4365,28.4574,Europe,Eastern Europe
16961393,1983,22403760.0,Romania,6418.194,25.7561,Europe,Eastern Europe
16961394,1984,22465040.0,Romania,6659.454,28.6433,Europe,Eastern Europe
16961395,1985,22525364.0,Romania,6628.6064,42.93011,Europe,Eastern Europe
16961396,1986,22587322.0,Romania,6718.445,43.304351,Europe,Eastern Europe
16961397,1987,22653810.0,Romania,6551.899,41.541656,Europe,Eastern Europe
16961398,1988,22719092.0,Romania,6511.956,37.081651,Europe,Eastern Europe
16961399,1989,22788042.0,Romania,6281.1543,40.253744,Europe,Eastern Europe
16961400,1991,22842488.0,Romania,5033.141,0.039929,Europe,Eastern Europe
16961401,1992,22800964.0,Romania,4818.304,0.245473,Europe,Eastern Europe
16961402,1993,22721662.0,Romania,5055.917,0.938324,Europe,Eastern Europe
16961403,1994,22632776.0,Romania,5427.071,1.35012,Europe,Eastern Europe
16961404,1995,22533138.0,Romania,6014.69,35.70318,Europe,Eastern Europe
16961405,1996,22417872.0,Romania,6476.4746,34.96516,Europe,Eastern Europe
16961406,1997,22289540.0,Romania,6446.418,39.0191,Europe,Eastern Europe
16961407,1998,22161240.0,Romania,6407.467,39.75616,Europe,Eastern Europe
16961408,1999,22039006.0,Romania,6613.933,44.25237,Europe,Eastern Europe
16961409,2000,21919882.0,Romania,7089.9463,42.50012,Europe,Eastern Europe
16961410,2001,21797588.0,Romania,7860.4434,39.6391,Europe,Eastern Europe
16961411,2002,21653530.0,Romania,8673.619,37.47183,Europe,Eastern Europe
16961412,2003,21481322.0,Romania,9369.233,35.05338,Europe,Eastern Europe
16961413,2004,21289292.0,Romania,10531.172,35.0329,Europe,Eastern Europe
16961414,2005,21092264.0,Romania,11313.822,34.82769,Europe,Eastern Europe
16961415,2006,20909406.0,Romania,12823.231,36.377871,Europe,Eastern Europe
16961416,2007,20744226.0,Romania,14418.83,38.94792,Europe,Eastern Europe
16961417,2008,20597516.0,Romania,16347.344,39.996834,Europe,Eastern Europe
16961418,2009,20466318.0,Romania,15866.127,42.63655,Europe,Eastern Europe
16961419,2010,20335212.0,Romania,16377.328,42.4595,Europe,Eastern Europe
16961420,2011,20220286.0,Romania,17174.0,36.91435,Europe,Eastern Europe
16961421,1990,22836234.0,Romania,5596.0,36.488252292228246,Europe,Eastern Europe
16961422,2012,20137112.0,Romania,17580.932,40.898987022832884,Europe,Eastern Europe
16961423,2013,20066550.0,Romania,17691.443,40.82010503613998,Europe,Eastern Europe
16961424,2014,19995836.0,Romania,18487.26,40.68930815368236,Europe,Eastern Europe
16961425,2015,19906078.0,Romania,19162.186,40.506452164750705,Europe,Eastern Europe
16961426,2016,19797820.0,Romania,19825.604,40.27153706934501,Europe,Eastern Europe
16961427,2017,19698852.0,Romania,23003.695,39.983705127550316,Europe,Eastern Europe
16961428,2018,19606778.0,Romania,24000.455,39.64452919150759,Europe,Eastern Europe
16961429,2019,19524212.0,Romania,23267.516,39.25329414899082,Europe,Eastern Europe
16961430,2020,19442040.0,Romania,24799.71,38.81,Europe,Eastern Europe
16961639,1880,54112425.0,Russia,671.4894,16.64017,Europe,Eastern Europe
16961640,1881,54604152.0,Russia,865.27655,18.04057,Europe,Eastern Europe
16961641,1882,55100347.0,Russia,760.0434,14.77069,Europe,Eastern Europe
16961642,1883,55601049.0,Russia,798.8638,14.1764,Europe,Eastern Europe
16961643,1884,56106300.0,Russia,792.12085,16.02236,Europe,Eastern Europe
16961644,1885,56616141.0,Russia,715.57074,17.55883,Europe,Eastern Europe
16961645,1886,57130614.0,Russia,715.8964,18.39059,Europe,Eastern Europe
16961646,1887,57649761.0,Russia,865.1133,17.3601,Europe,Eastern Europe
16961647,1888,58173624.0,Russia,842.42255,15.47719,Europe,Eastern Europe
16961648,1889,58702246.0,Russia,669.932,16.02035,Europe,Eastern Europe
16961649,1890,59235670.0,Russia,767.69763,18.89064,Europe,Eastern Europe
16961650,1891,59773940.0,Russia,668.33606,17.80213,Europe,Eastern Europe
16961651,1892,60317100.0,Russia,767.43335,17.76164,Europe,Eastern Europe
16961652,1893,60865195.0,Russia,953.38586,17.856,Europe,Eastern Europe
16961653,1894,61418268.0,Russia,952.77985,16.5842,Europe,Eastern Europe
16961654,1895,61976366.0,Russia,930.1364,18.15093,Europe,Eastern Europe
16961655,1896,62539534.0,Russia,984.6079,17.92627,Europe,Eastern Europe
16961656,1897,63107819.0,Russia,893.5878,18.72293,Europe,Eastern Europe
16961657,1898,63681265.0,Russia,1029.5808,19.27623,Europe,Eastern Europe
16961658,1899,64259921.0,Russia,1046.9149,22.4315,Europe,Eastern Europe
16961659,1900,64843834.0,Russia,1049.1808,26.05726,Europe,Eastern Europe
16961660,1901,65433051.0,Russia,989.84064,23.76857,Europe,Eastern Europe
16961661,1902,66027621.0,Russia,1122.7257,20.90204,Europe,Eastern Europe
